t_start,t_end,Mean(R),Std(R),Quantile.0.025(R),Quantile.0.05(R),Quantile.0.25(R),Median(R),Quantile.0.75(R),Quantile.0.95(R),Quantile.0.975(R),window_start,window_end
204,218,0.9981308613521056,0.006438883959921472,0.9855502684130653,0.9875635065493864,0.9937803862586695,0.9981170157646473,1.0024662430095188,1.0087454446671407,1.0107901375829795,2020-09-17,2020-10-01
205,219,1.0225696935446462,0.006529095117312887,1.009812433014392,1.0118540402778917,1.0181583442377553,1.0225557975137833,1.0269658944255406,1.0333327473903815,1.035405924033141,2020-09-18,2020-10-02
206,220,1.0523562629125454,0.00662777495846486,1.0394056437998596,1.0414783256682638,1.047878344893918,1.0523423489624273,1.0568190129705333,1.0632816618596863,1.0653859538181738,2020-09-19,2020-10-03
207,221,1.0429261462013335,0.006592090038517641,1.0300453973829964,1.032106862936568,1.0384723109628564,1.0429122572190854,1.0473648406974014,1.0537928060014372,1.0558858249220497,2020-09-20,2020-10-04
208,222,1.0175514753451795,0.006495068222869873,1.0048606882526288,1.0068916603137803,1.01316311841623,1.0175376559593348,1.0219247674008587,1.028258429512681,1.0303207968288957,2020-09-21,2020-10-05
209,223,1.031633059316979,0.006521230195449004,1.0188907716616744,1.0209300768169762,1.0272270987514365,1.0316193185325084,1.0360240406943833,1.042382912836717,1.044453434679316,2020-09-22,2020-10-06
210,224,1.0366819271233745,0.006522463568018598,1.0239370462393134,1.0259768101248292,1.032275168024365,1.0366682480864118,1.0410737743466865,1.0474337045154063,1.0495045448090115,2020-09-23,2020-10-07
211,225,1.0307664262727885,0.006488970810852156,1.0180870124349166,1.020116293288734,1.0263822915936884,1.0307528096595504,1.0351357171259405,1.0414630067175463,1.0435232221634827,2020-09-24,2020-10-08
212,226,1.0323955065204033,0.006477825537647767,1.019737743012639,1.0217635892331638,1.0280189260972756,1.0323819580545521,1.0367573174067393,1.0430736388115773,1.0451302648054512,2020-09-25,2020-10-09
213,227,1.0308245346562521,0.006456919725804338,1.0182075557047598,1.0202268901181677,1.0264620911883233,1.0308110529840548,1.0351722814008506,1.0414681663592336,1.0435181288025126,2020-09-26,2020-10-10
214,228,1.031669416108177,0.006443781969406333,1.019077999377382,1.0210932686450716,1.0273158695484779,1.031656000237606,1.036008337676542,1.0422913262810143,1.0443370740889173,2020-09-27,2020-10-11
215,229,1.0140569133936148,0.006373180364429806,1.0016036902234553,1.0035967854006413,1.0097510220593076,1.0140435619625636,1.018348249983961,1.0245625842875887,1.0265860116089502,2020-09-28,2020-10-12
216,230,1.0148787554363394,0.006361407318657173,1.00244843606219,1.0044378896030435,1.0105808374134122,1.014865464059205,1.019162184181578,1.0253649593214158,1.027384608574573,2020-09-29,2020-10-13
217,231,0.9971851621590827,0.006295180227992741,0.984884519625912,0.9868531547317564,0.9929319379226595,0.9971719151373615,1.001423945471005,1.0075623563381217,1.0095610863877662,2020-09-30,2020-10-14
218,232,1.002048777431216,0.006303066250177491,0.9897325895330755,0.9917037450643043,0.9977902510022242,1.0020355616570618,1.0062928969993983,1.0124388899615837,1.0144400694478803,2020-10-01,2020-10-15
219,233,1.0008565921825825,0.006296190015468417,0.9885538441626345,0.99052284780926,0.9966027108227199,1.0008433895199655,1.0050960809748681,1.0112353719947609,1.0132343698092983,2020-10-02,2020-10-16
220,234,0.9818625155391091,0.006234707510028591,0.9696802539239852,0.9716298908359328,0.9776501071235207,0.9818493190259382,0.9860605380910458,0.9921401547050163,0.9941197718135145,2020-10-03,2020-10-17
221,235,0.9647038516341339,0.006180190932897973,0.9526284433740068,0.9545609006271925,0.9605282138989749,0.9646906542620389,0.9688651025695499,0.9748918200338396,0.9768542594340521,2020-10-04,2020-10-18
222,236,0.9505301024778081,0.006139996133624542,0.938533540742416,0.9404533059852952,0.9463815634283347,0.9505168819744266,0.9546642295117526,0.9606519952660915,0.9626017952054695,2020-10-05,2020-10-19
223,237,0.9831503063604001,0.006257029017246759,0.9709245152540957,0.9728810982025501,0.9789228004606536,0.9831370325954774,0.9873633421824052,0.993464792493519,0.9954515311409321,2020-10-06,2020-10-20
224,238,1.0010295799912092,0.006331066955947874,0.9886588853368976,0.9906387151796051,0.996752096303374,1.0010162329617807,1.005292513733579,1.011465972689612,1.0134761246761705,2020-10-07,2020-10-21
225,239,1.0075916229722743,0.006364427699417036,0.9951556937149051,0.9971459754715961,1.0032916088973363,1.007578222753625,1.0118770291187527,1.0180829797928188,1.0201037045301986,2020-10-08,2020-10-22
226,240,1.0204620370047681,0.006410144815430083,1.007936565507709,1.0099412284588405,1.0161311752211737,1.0204486150256438,1.0247782671380892,1.0310286290973445,1.0330637844657309,2020-10-09,2020-10-23
227,241,1.0337557393280763,0.006451027304588113,1.0211501306377122,1.0231676795173508,1.0293973041811981,1.033742320407899,1.038099546159141,1.0443895722509922,1.0464376065991077,2020-10-10,2020-10-24
228,242,1.047848412927826,0.006488132183985867,1.035170000748515,1.0371992732161515,1.0434649657403086,1.047835021753086,1.0522172620453487,1.0585432311094312,1.060602926013427,2020-10-11,2020-10-25
229,243,1.0373089720426643,0.006442415808197794,1.0247200091183073,1.02673493710146,1.0329563894302274,1.0372956347671782,1.0416470153421737,1.0479285015987778,1.0499737295682146,2020-10-12,2020-10-26
230,244,1.0692442561461366,0.006522328815945407,1.0564984514725804,1.0585386463334105,1.064837813392483,1.0692309942311173,1.0736362417388137,1.0799951035122988,1.0820654271550678,2020-10-13,2020-10-27
231,245,1.0854952542936818,0.006550667719593945,1.0726936647831873,1.0747428857273842,1.081069742943508,1.085482077157932,1.0899064009027135,1.0962925712237184,1.09837172834692,2020-10-14,2020-10-28
232,246,1.0855275313818582,0.006522185085140329,1.0727814402771716,1.0748218162945258,1.081121293429379,1.0855144689748557,1.0899195296619035,1.0962778034830551,1.0983478550358667,2020-10-15,2020-10-29
233,247,1.0683226166163624,0.00643451098569067,1.0557479538606949,1.0577608664675489,1.063975592226038,1.0683096982831501,1.0726555583929285,1.0789284323307684,1.080970693162076,2020-10-16,2020-10-30
234,248,1.0574168712181433,0.006363518382216717,1.044980915657728,1.0469716316822781,1.0531178137385522,1.0574041060604604,1.0617020130646175,1.0679056538244462,1.0699253700851412,2020-10-17,2020-10-31
235,249,1.0414461437795792,0.0062806133308158565,1.0291722816638533,1.0311370321525433,1.0372030808342991,1.0414335183807428,1.0456754434465751,1.0517983217474263,1.0537917549640994,2020-10-18,2020-11-01
236,250,1.0305569781961574,0.00621822445782558,1.0184050580586506,1.020350284085217,1.026356060420671,1.0305444716154757,1.0347442622201577,1.0408063333487894,1.0427799721689475,2020-10-19,2020-11-02
237,251,1.025794197506808,0.006180492497955523,1.0137159633406174,1.015649406308728,1.0216187805130417,1.0257817848788051,1.0299560831693328,1.0359813292657418,1.0379429715832842,2020-10-20,2020-11-03
238,252,1.0241307073491017,0.0061575188464928435,1.0120972955536527,1.0140235811366158,1.0199708249267299,1.024118366815857,1.02827713703257,1.034279928200876,1.0362342493465861,2020-10-21,2020-11-04
239,253,1.0089889330374875,0.006097528230517132,0.9970729367916313,0.9989803842392155,1.0048695451248566,1.0089766501904909,1.0130949310966237,1.0190393797022863,1.020974731659005,2020-10-22,2020-11-05
240,254,1.0207452705314664,0.006121252690630257,1.0087826417735475,1.0106976181453091,1.0166099059109734,1.0207330344866432,1.0248672963185652,1.0308346611377186,1.0327774356927633,2020-10-23,2020-11-06
241,255,1.0148367624305876,0.006095143173418723,1.0029252120744256,1.0048319991443084,1.010719026653487,1.0148245599128152,1.0189411959230459,1.0248831495732798,1.0268176586586488,2020-10-24,2020-11-07
242,256,1.0008780279555924,0.006044870902610546,0.9890649155678114,0.9909558989096703,0.9967942184146634,1.0008658585122894,1.0049485712673523,1.0108416680381047,1.0127602982555204,2020-10-25,2020-11-08
243,257,0.9746259465317466,0.005958257381306818,0.9629825149777803,0.9648462371064355,0.9706005723308768,0.9746138048642953,0.9786380847829116,0.9844470722479778,0.9863383781492715,2020-10-26,2020-11-09
244,258,0.985132210599344,0.005988120120189369,0.9734302239678444,0.9753033660896198,0.9810866988955999,0.9851200777087276,0.989164495921108,0.9950024414613451,0.9969031474167674,2020-10-27,2020-11-10
245,259,0.9769885386421857,0.005967907345419723,0.965326221649596,0.9671929733313636,0.9729566502412315,0.976976387070316,0.9810071802963504,0.9868255540287538,0.9887199119843543,2020-10-28,2020-11-11
246,260,0.9667767411185396,0.005943574181266623,0.9551621973386125,0.957021249154844,0.9627612499376543,0.9667645611279161,0.9707789545727585,0.976573780096943,0.9784605027489848,2020-10-29,2020-11-12
247,261,0.9567162069934778,0.00592192465323734,0.9451442055175554,0.946996391575274,0.9527152974453402,0.9567039884234297,0.9607037967586712,0.9664777010242974,0.9683576455630512,2020-10-30,2020-11-13
248,262,0.9565291086627721,0.005934424616103782,0.9449327615141081,0.9467888250963851,0.9525197387522377,0.9565168360565771,0.9605250998842005,0.9663112551638428,0.9681951999877539,2020-10-31,2020-11-14
249,263,0.9481092028406715,0.005925103922574597,0.9365313236893972,0.9383843706396305,0.9441060817847327,0.9480968601080211,0.9520988687609996,0.9578761371840014,0.9597572246904412,2020-11-01,2020-11-15
250,264,0.9447022668895212,0.005933783205743636,0.9331076067919756,0.9349632969250258,0.9406932480199844,0.9446898433277819,0.948697742509671,0.954483614711496,0.956367529030036,2020-11-02,2020-11-16
251,265,0.9549508552366585,0.005988123718260542,0.9432499536228461,0.9451226616298283,0.950905133830499,0.9549383388710552,0.9589829322254704,0.9648217432630489,0.9667228862900111,2020-11-03,2020-11-17
252,266,0.9906777781199305,0.006123466868629158,0.9787118931738581,0.9806271353888342,0.9865407143630179,0.9906651615852632,0.9948010882622185,1.0007714569557908,1.0027153617588116,2020-11-04,2020-11-18
253,267,0.996806749562668,0.006163823767286344,0.9847620175973824,0.9866898764897766,0.9926424176031671,0.9967940447806686,1.0009572317068283,1.0069669597597095,1.008923681722813,2020-11-05,2020-11-19
254,268,1.0168672686872107,0.006238214712585902,1.0046768801650345,1.006628121558095,1.0126527324547658,1.0168545121104815,1.021067898641327,1.0271499296167002,1.0291301517498386,2020-11-06,2020-11-20
255,269,1.0335372164003,0.006294221379573485,1.0212371151990738,1.0232059814138215,1.0292848928400178,1.0335244392001262,1.0377756111999166,1.0439120355354041,1.0459099293437615,2020-11-07,2020-11-21
256,270,1.0490374339014363,0.006338160902720083,1.036651177170974,1.038633903242103,1.0447554800990564,1.0490246691212586,1.053305472482322,1.0594845063435698,1.0614962317928878,2020-11-08,2020-11-22
257,271,1.0479681688648252,0.006323626289728997,1.035610269938326,1.0375884676733687,1.0436960431798536,1.0479554495970853,1.0522264289425738,1.0583912565921503,1.0603983503090815,2020-11-09,2020-11-23
258,272,1.090746013415326,0.006432869035444452,1.0781737942028669,1.0801864981799256,1.08640024359036,1.0907333671108024,1.095077997171654,1.1013486663023104,1.1033901005032625,2020-11-10,2020-11-24
259,273,1.1032422697816326,0.006445430142823659,1.0906451624669682,1.0926619316798285,1.0988880785934594,1.1032297178436357,1.1075827777723863,1.1138654236423946,1.1159107086953979,2020-11-11,2020-11-25
260,274,1.1133408154102555,0.006439585420508237,1.100754775184383,1.1027698574914955,1.108990640214281,1.1133283998714851,1.117677456100975,1.1239541238181276,1.1259974120905984,2020-11-12,2020-11-26
261,275,1.1319703719408076,0.006448639035570728,1.1193661029373316,1.1213842310530482,1.127614182063653,1.1319581263713518,1.1363132126004107,1.1425982835372568,1.1446442314784253,2020-11-13,2020-11-27
262,276,1.1412404131405256,0.006423537228584634,1.1286847909852344,1.1306952293094923,1.1369012591223273,1.1412283614137124,1.1455664292538992,1.1518267064658723,1.153864524239307,2020-11-14,2020-11-28
263,277,1.1358283429633416,0.006350366547187461,1.123415515608228,1.1254031433227478,1.131538659417455,1.135816508111467,1.1401051250253575,1.1462939123187745,1.1483084267803825,2020-11-15,2020-11-29
264,278,1.1149371244850097,0.00623006024997328,1.1027594368287803,1.1047094167826224,1.1107287115811466,1.1149255203690918,1.119132887436338,1.1252044148417,1.1271807573502748,2020-11-16,2020-11-30
265,279,1.1333989101087991,0.006219866286268362,1.1212405578722702,1.1231875825329094,1.1291974954159218,1.1333875323354983,1.1375879215908684,1.143649048264306,1.1456219212693262,2020-11-17,2020-12-01
266,280,1.1413613416519828,0.006183629574416573,1.1292734125459996,1.1312092577691268,1.137184482347999,1.1413501745170862,1.1455260273674197,1.1515515176082884,1.1535127326423271,2020-11-18,2020-12-02
267,281,1.1431255960073374,0.0061292055766359295,1.1311437308643084,1.1330626679319167,1.1389855603837722,1.1431146415105524,1.1472536898446049,1.1532258908289033,1.155169714630777,2020-11-19,2020-12-03
268,282,1.1402385844025353,0.006059957340353544,1.1283918201115137,1.130289185005695,1.1361453747648769,1.140227848923721,1.1443200910110318,1.1502246034559813,1.1521463575137194,2020-11-20,2020-12-04
269,283,1.1334369391394346,0.005979553469915303,1.1217471368539844,1.1236194157408532,1.1293980805639883,1.1334264239240182,1.1374643348005578,1.1432903308568412,1.145186498507056,2020-11-21,2020-12-05
270,284,1.1123287340566785,0.005862731463018363,1.1008672870762948,1.1027029983125827,1.1083687874985906,1.1123184338751553,1.1162774521145618,1.1219896046201867,1.1238487160997968,2020-11-22,2020-12-06
271,285,1.0835236607620253,0.005729241670756433,1.0723232739185546,1.0741171507729321,1.0796538615915208,1.0835135627958785,1.0873824518726998,1.0929646157962405,1.094781433495175,2020-11-23,2020-12-07
272,286,1.113528039362301,0.005756915969590873,1.1022729080436748,1.1040757061891169,1.109639669829656,1.113518118334177,1.117405593719618,1.123014214029329,1.1248395510476252,2020-11-24,2020-12-08
273,287,1.0885418649823597,0.00564838364472898,1.077499022814981,1.0792677931515582,1.0847267816534183,1.0885320952809765,1.0923462981013072,1.0978492621183038,1.099640227539185,2020-11-25,2020-12-09
274,288,1.103631866401359,0.005643644011220728,1.0925978874743751,1.0943653342922566,1.0998200609753697,1.1036222464458472,1.1074331848590995,1.1129312130192182,1.114720514725159,2020-11-26,2020-12-10
275,289,1.1290743069413405,0.005666518777525072,1.117995094537365,1.1197699087887196,1.1252471486482585,1.1290648273800952,1.1328911313134467,1.1384110407054473,1.1402073908939974,2020-11-27,2020-12-11
276,290,1.1359017811246601,0.005640025923747667,1.1248740814593343,1.1266407120189257,1.1320925705069822,1.1358924464425966,1.13970081575787,1.1451946916462488,1.1469825290028317,2020-11-28,2020-12-12
277,291,1.1526389568040865,0.005631883537203863,1.1416267545670005,1.14339100338276,1.1488353259276611,1.1526297842101543,1.1564325883924302,1.1619181987443656,1.1637032861213163,2020-11-29,2020-12-13
278,292,1.1471756822403094,0.005564357576412397,1.1362953277579395,1.1380384982754133,1.1434176924275483,1.147166685643261,1.1509238646237827,1.1563435543833624,1.1581071636275533,2020-11-30,2020-12-14
279,293,1.1950854545659402,0.005619903776039036,1.1840956979401684,1.185856584334287,1.1912901007344587,1.1950766453557025,1.1988712052431505,1.2043443737827553,1.2061252731939849,2020-12-01,2020-12-15
280,294,1.213905878946244,0.005600939296239016,1.2029527370361457,1.2047078689194743,1.210123422137313,1.21389726474697,1.2176789451873569,1.223133272758629,1.2249079746281908,2020-12-02,2020-12-16
281,295,1.2237229942619618,0.005551148673796969,1.2128668131831566,1.2146065057104394,1.2199742402118925,1.2237146004195192,1.2274625979609044,1.2328681149426073,1.2346268768436555,2020-12-03,2020-12-17
282,296,1.2143488719109987,0.005449896077205669,1.2036904568307292,1.20539851721734,1.2106685424905976,1.2143407190282787,1.2180203136567902,1.2233270367990747,1.2250536191405104,2020-12-04,2020-12-18
283,297,1.2087021750957072,0.0053537455520351355,1.198231504998252,1.1999095493853171,1.2050868330229634,1.20869427059596,1.21230890026263,1.2175217637444462,1.2192177658030825,2020-12-05,2020-12-19
284,298,1.1917632907988545,0.005234185742192952,1.1815262660936217,1.1831669104174003,1.1882287218442895,1.1917556280162422,1.1952895063498237,1.2003858096003732,1.2020438624559573,2020-12-06,2020-12-20
285,299,1.1660582443832626,0.005099499277699806,1.1560845491700675,1.157683012372313,1.1626146444368992,1.166050810545506,1.1694937405048893,1.174458833863378,1.1760741854739742,2020-12-07,2020-12-21
286,300,1.1849062299317026,0.005067636715850067,1.1749943884152625,1.1765830491147369,1.181484234488936,1.184899005474217,1.188320349800593,1.1932540540033552,1.1948591274355445,2020-12-08,2020-12-22
287,301,1.1786916606984998,0.004987744230049334,1.1689358676875095,1.1704995681518733,1.175323654573145,1.1786846253369105,1.1820519973883914,1.1869077514771686,1.188487435080931,2020-12-09,2020-12-23
288,302,1.196186688905271,0.004958694166136759,1.1864873111031145,1.1880420658352817,1.1928383762201125,1.1961798369584355,1.1995275321001577,1.2043546845634916,1.2059250057485198,2020-12-10,2020-12-24
289,303,1.1858311919093456,0.004871967117856378,1.1763012845288812,1.1778289148604666,1.1825414733789914,1.1858245197848991,1.189113636978565,1.1938562281565674,1.1953990164154424,2020-12-11,2020-12-25
290,304,1.1439351799245694,0.004719958084769891,1.1347026915583454,1.136182627259741,1.1407480880838323,1.1439286883032964,1.1471151950755285,1.1517098760756912,1.1532045596319078,2020-12-12,2020-12-26
291,305,1.1340512269243428,0.004637286470053813,1.1249802861397837,1.1264343651052537,1.1309199889921466,1.1340449061033233,1.1371755743606309,1.1416896496151314,1.1431580884065897,2020-12-13,2020-12-27
292,306,1.1119063870587456,0.004537864250422545,1.1030298905590794,1.1044528081464273,1.108842288596052,1.1119002138197422,1.1149637559086205,1.11938102342763,1.1208179655598633,2020-12-14,2020-12-28
293,307,1.135551846946895,0.004538070552980521,1.1266745818761366,1.1280977097871634,1.1324876787196734,1.1355458017026352,1.138609425091682,1.1430266049618867,1.1444634666359679,2020-12-15,2020-12-29
294,308,1.1437826713571841,0.004511585859958367,1.1349569928546728,1.1363719038668412,1.1407364282877632,1.143776739464493,1.1468224479116842,1.1512136730506604,1.1526420603106866,2020-12-16,2020-12-30
295,309,1.1622472059047362,0.004503920773353817,1.1534362261633277,1.1548488513259465,1.1592061947130388,1.1622413880706361,1.1652818749197529,1.1696654056228042,1.1710912479119089,2020-12-17,2020-12-31
296,310,1.1576529384365153,0.0044485974678921915,1.1489500504294536,1.1503453783654665,1.154649307156189,1.1576472401247397,1.1606503578346095,1.1649799359457502,1.1663882094740483,2020-12-18,2021-01-01
297,311,1.1419632387529708,0.004369153128263992,1.1334156999348692,1.134786137432986,1.1390132604329621,1.1419576666289155,1.1449071427513413,1.1491593470738157,1.1505424434873073,2020-12-19,2021-01-02
298,312,1.147327439041043,0.0043299383018509914,1.138856403836806,1.140214626453807,1.1444039786597573,1.147321992078175,1.1502449615421968,1.1544588316933817,1.1558294288810826,2020-12-20,2021-01-03
299,313,1.1396258422315622,0.004268321455304739,1.1312752377958832,1.13261417847297,1.1367440059618061,1.1396205134203488,1.1425018694214404,1.1466556830296433,1.1480067298571228,2020-12-21,2021-01-04
300,314,1.1715155682297174,0.0042811677626501555,1.1631394616575976,1.1644825795462634,1.1686251289568566,1.1715103532235025,1.1744003224844881,1.1785663457538296,1.1799213112476525,2020-12-22,2021-01-05
301,315,1.1774676584330623,0.004245863733626458,1.1691604290880953,1.170492549013355,1.17460109194509,1.1774625550105253,1.1803286615432576,1.1844601760717473,1.1858038901032295,2020-12-23,2021-01-06
302,316,1.169380275426946,0.004181802280418967,1.1611982669268295,1.16251033510294,1.166556982165364,1.1693752906050914,1.172198134600508,1.176267219412649,1.1775906122545403,2020-12-24,2021-01-07
303,317,1.1544066561729343,0.004103586033893125,1.1463776004356916,1.1476651609345805,1.1516361855206592,1.1544017938177038,1.1571718262413222,1.1611647373286453,1.1624633442700814,2020-12-25,2021-01-08
304,318,1.1430495037747501,0.004033181649797061,1.1351581004022493,1.1364236105954484,1.1403265846806008,1.1430447601650273,1.1457672517326536,1.1496915778201204,1.1509678646863861,2020-12-26,2021-01-09
305,319,1.1371767273762228,0.003975875072764366,1.1293973298863569,1.130644907137772,1.1344925207606837,1.1371720938041014,1.1398558828104308,1.1437243531328782,1.1449824570707718,2020-12-27,2021-01-10
306,320,1.1177230883541067,0.003898554382541052,1.1100949496416486,1.111318276962484,1.1150910886213006,1.1177185557122642,1.1203501469323809,1.1241433609819547,1.1253769856928937,2020-12-28,2021-01-11
307,321,1.099669706790292,0.0038272134105367043,1.0921811303497013,1.093382082615301,1.0970858761842373,1.0996652668049993,1.1022486972492007,1.105972476141941,1.1071835152977687,2020-12-29,2021-01-12
308,322,1.0829037715482832,0.003762737316967771,1.075541333072118,1.0767220612543644,1.0803634739297234,1.0828994134565304,1.0854393182940387,1.0891003476728554,1.090290976697172,2020-12-30,2021-01-13
309,323,1.0595539728078467,0.0036918705106141077,1.0523302312701235,1.0534887082642268,1.0570615122888847,1.0595496848721018,1.062041758932959,1.0656338638738707,1.0668020823275202,2020-12-31,2021-01-14
310,324,1.0338013542280315,0.0036218704154633258,1.0267146447512956,1.0278511301590962,1.0313561397657927,1.033797124551569,1.036241957806443,1.0397660060918936,1.040912100604025,2021-01-01,2021-01-15
311,325,1.0107050932407982,0.0035621788799884827,1.0037352497668957,1.0048529766071932,1.0083001644862934,1.0107009083375664,1.0131054599199918,1.0165714849439484,1.0176987191713682,2021-01-02,2021-01-16
312,326,0.9917887397848664,0.003516008791340388,0.9849093027199799,0.9860125149822853,0.9894149686356839,0.9917845848984752,0.9941579815809166,0.9975791372669461,0.9986917887231728,2021-01-03,2021-01-17
313,327,0.9483725058350788,0.003431720214780666,0.9416582270842848,0.9427348969061855,0.9460555950731113,0.9483683665703834,0.9506849042735998,0.9540242341565438,0.9551103076823397,2021-01-04,2021-01-18
314,328,0.9359448676836987,0.0034088492639429055,0.9292754130698716,0.9303448768854867,0.9336433835913933,0.9359407291763389,0.9382418402781675,0.9415589752911567,0.942637841090066,2021-01-05,2021-01-19
315,329,0.8979805585813517,0.003346343575533064,0.891433664878509,0.8924834118278381,0.8957212241525679,0.8979764018446966,0.900235361640122,0.9034918843258725,0.904551074672116,2021-01-06,2021-01-20
316,330,0.868823825561012,0.0033053051031766653,0.8623574648075062,0.8633942406510476,0.8665921523791464,0.8688196340582265,0.8710509294734368,0.8742677080523278,0.8753140062752843,2021-01-07,2021-01-21
317,331,0.8414890501289152,0.0032741029663788104,0.8350840005485602,0.8361108820296007,0.8392783927917808,0.8414848037909837,0.8436950784194204,0.8468817028570939,0.8479182312933949,2021-01-08,2021-01-22
318,332,0.8230825911314057,0.003267101208054218,0.8166914821946988,0.8177160705982415,0.8208766149934287,0.823078268381598,0.8252838549241908,0.8284638569410522,0.8294982658943618,2021-01-09,2021-01-23
319,333,0.7966439372576938,0.003250389746948166,0.7902858607806267,0.791305072101268,0.7944491797968551,0.7966395166198194,0.7988338756630421,0.801997881595402,0.8030271358504378,2021-01-10,2021-01-24
320,334,0.7820204961832363,0.003263237834427262,0.7756375746283463,0.7766607001615343,0.7798170086513435,0.7820159572100559,0.7842190356592486,0.7873957750383298,0.7884292123432097,2021-01-11,2021-01-25
321,335,0.7765093591323621,0.0033015462465753233,0.7700517532494001,0.7710867910082139,0.774279956918596,0.7765046799889567,0.778733660487022,0.7819478882228196,0.7829935561958533,2021-01-12,2021-01-26
322,336,0.7785544882161378,0.0033619651892374783,0.771978918759245,0.7730328133884564,0.7762842471597542,0.7785496489926731,0.7808194539059413,0.7840926700572232,0.7851575585749472,2021-01-13,2021-01-27
323,337,0.7604347892169491,0.003382316815381895,0.7538198306369261,0.7548799390523692,0.7581507260703422,0.7604297745184327,0.762713385707088,0.7660067449557427,0.76707824590851,2021-01-14,2021-01-28
324,338,0.7377971414261981,0.003393399408053281,0.7311609958004446,0.732224383259849,0.7355055014239026,0.7377919389369407,0.7400831100565187,0.7433876457374917,0.7444628523620265,2021-01-15,2021-01-29
325,339,0.7034697590343709,0.0033784759272777994,0.6968634492327707,0.6979219003223739,0.7011880732476861,0.7034643505649739,0.7057455489049157,0.7090360665077297,0.710106804713159,2021-01-16,2021-01-30
326,340,0.6893860387052383,0.003415775233655445,0.6827072867587252,0.6837772266933767,0.6870790686327973,0.6893803972103344,0.6916868588344603,0.6950140943489611,0.6960968507927159,2021-01-17,2021-01-31
327,341,0.6842536935766127,0.003483346223693863,0.6774432715525482,0.6785341979315896,0.6819010015034366,0.6842477826684248,0.6865999420122112,0.6899933518458828,0.6910977067940911,2021-01-18,2021-02-01
328,342,0.7056574046484622,0.003627591195838185,0.6985651359413968,0.6997011688229928,0.7032072551350229,0.705651188507698,0.7081007777822896,0.7116348442732198,0.7127849991597371,2021-01-19,2021-02-02
329,343,0.7037137682787478,0.0037185158202924463,0.6964442397387837,0.6976085452129758,0.7012021102050167,0.7037072185812006,0.7062182863540392,0.7098413329353136,0.7110205181973123,2021-01-20,2021-02-03
330,344,0.7023583667534163,0.0038124384529882455,0.6949057444616719,0.6960992504641913,0.6997831700073773,0.7023514687261091,0.7049260437778097,0.7086410128168795,0.7098501899516365,2021-01-21,2021-02-04
331,345,0.69676300823901,0.003895997747791506,0.6891476473469025,0.6903670710313008,0.6941312546168212,0.6967557466736725,0.6993868458374872,0.7031837152811949,0.7044196359925704,2021-01-22,2021-02-05
332,346,0.7014011748460762,0.004010626754028113,0.6935622342659777,0.6948173442466878,0.6986918976799339,0.7013935305780162,0.7041021187944666,0.7080110807125916,0.7092835571540349,2021-01-23,2021-02-06
333,347,0.6972371156166602,0.0041033830774826275,0.6892175299848199,0.6905014081377006,0.694465055605228,0.6972290658835332,0.700000400402604,0.70400028143984,0.7053024471988691,2021-01-24,2021-02-07
334,348,0.7078067111662958,0.004242625191409953,0.6995154313006122,0.70084270121317,0.7049405022562759,0.7077982343557453,0.7106636792827937,0.7147996362623054,0.716146164026322,2021-01-25,2021-02-08
335,349,0.7215620893765547,0.004395848056692186,0.7129717783091298,0.7143468195936311,0.7185922893274242,0.7215531627076317,0.7245221582300241,0.7288078088088408,0.7302031299444828,2021-01-26,2021-02-09
336,350,0.7180398520933547,0.0044979513168841734,0.7092507468643611,0.7106574336776903,0.7150009324376009,0.7180304600802959,0.7210685332701275,0.7254543074883305,0.726882331332575,2021-01-27,2021-02-10
337,351,0.7135980423644633,0.004596021652193969,0.7046180750936024,0.706055125607187,0.7104927180728166,0.7135881752955873,0.7166926103069317,0.7211746165584513,0.7226340833457076,2021-01-28,2021-02-11
338,352,0.7157938595481066,0.004716627413218998,0.7065789119321199,0.7080534071754644,0.7126069210533984,0.7157834997140023,0.7189695045179232,0.7235696502231963,0.7250676812157744,2021-01-29,2021-02-12
339,353,0.7183859850763827,0.00484181699022095,0.7089271444525325,0.7104405003632285,0.7151143270917915,0.7183751073917088,0.7216457850142549,0.7263685745260671,0.7279066426508686,2021-01-30,2021-02-13
340,354,0.7269571583611211,0.004990644041837395,0.7172081668469066,0.7187678035790116,0.7235848241053862,0.7269457379456244,0.7303170429256649,0.7351854691825462,0.73677105111737,2021-01-31,2021-02-14
341,355,0.7318511649661578,0.005129769881980229,0.721831099925572,0.7234339353509369,0.7283846858988703,0.7318391796228314,0.735304578500389,0.7403092776395139,0.7419393416834724,2021-02-01,2021-02-15
342,356,0.755710818189091,0.005337680924491926,0.7452849098208264,0.7469525999542813,0.7521037900357954,0.75569825132147594,0.759304146874893,0.7645119031125985,0.7662081429859877,2021-02-02,2021-02-16
343,357,0.7555175174640414,0.005461302884678119,0.7448510005199881,0.7465569729806368,0.7518267871150365,0.7555043583882406,0.7591939027648894,0.7645229487108063,0.766258816302715,2021-02-03,2021-02-17
344,358,0.7499192693842075,0.005561369409482239,0.7390583013914588,0.7407951378578964,0.7461607269304981,0.7499055218026696,0.7536628252454377,0.759090295119307,0.7608583636962938,2021-02-04,2021-02-18
345,359,0.7595131916636652,0.0057167692636326956,0.7483493408169449,0.7501344693580647,0.7556495112116974,0.7594988485548382,0.7633612363241394,0.7689408395743941,0.7707585531581993,2021-02-05,2021-02-19
