alpha[1],alpha[2],alpha[3],alpha[4],beta[1],beta[2],beta[3],beta[4],sigma_alpha,sigma_beta,alpha,beta
2.0471444710946636,2.007612302801205,2.103503732512403,1.9753089901696435,0.11694711470539237,0.10662300873865392,0.11937526198255304,0.1308843011857842,0.09818418961684167,0.006094835320543848,2.066711923885878,0.11864000452454532
2.04444117455524,2.048346915756986,2.1191246068676004,1.9700178865564555,0.11783093312426776,0.10601767508039311,0.12160020855377067,0.12868894398506858,0.05198577187568536,0.00823474150607946,2.05313089587745,0.116778183504806
2.055864768746841,2.0776650364141185,2.106084016805877,2.016952892261969,0.11890187769268541,0.11061832031834377,0.12040210139692897,0.1340063171895564,0.1596890173672871,0.014234080534692209,2.0725592725296997,0.11778088952441296
2.0111889249632515,2.046684277256227,2.1168469338051312,1.9760268984454217,0.11653447826036069,0.10891999907752077,0.12090920853907548,0.13334383183888968,0.10664229177653387,0.008504784357801248,2.0750729597802886,0.11838618774339459
2.0736983118392716,2.0810456558238744,2.072236126695711,2.0513995935669516,0.11953279111858017,0.11008939022904582,0.11937391750812357,0.1346752020420896,0.012263950632353767,0.009611869324027106,2.075078590896359,0.1182170932993491
2.0525872482750422,2.072860099013479,2.0778123402097326,2.0644622969352437,0.11943505642968696,0.11294388382571563,0.11910517444087022,0.13723224289732686,0.01278975151795202,0.010042706570679927,2.074486180986502,0.11725483504918045
2.053073948581818,2.073079656515157,2.0908034045415262,2.0500796599740316,0.11864330913246582,0.1126182657856835,0.11866216209916575,0.13783451144205675,0.019644163320587396,0.011359536942283253,2.0699629588066846,0.11753468188638565
2.0601266413297505,2.0352396194078395,2.0836605891309077,2.0739105306082726,0.11892337251118032,0.10825297022126686,0.11907292920994289,0.13909032347441527,0.019593692710034593,0.018593265220582716,2.0621047755858135,0.11724805179985236
2.0453042800598835,2.081497042569959,2.10033414191579,2.063070240164151,0.1187355764007246,0.10918539730399339,0.11992710131787922,0.1395704411553024,0.035186743517074834,0.024055566129875004,2.0651249311206756,0.11784813055397447
2.052845190339618,2.0796389800361172,2.1009037238619377,2.0084222301582404,0.12024436833904964,0.10930160261842223,0.12119877068611801,0.1313332748603314,0.12334335994714012,0.009500049472704422,2.0767253055045956,0.118750608959957
2.039314973434763,2.075634538436787,2.1206845585843874,2.0795201213947605,0.11651141865351579,0.11229259308977131,0.12217759479109896,0.1395659893979263,0.02895926551539183,0.018105059652561893,2.0532941043883723,0.11669211655288293
2.0493296006888166,2.074740353379308,2.122219734229974,2.0803829992031786,0.11584710841356771,0.112462045013094,0.12193884775576226,0.13799244196186977,0.03552994969911707,0.017244315830104304,2.0513276235764324,0.11692385218388404
2.076981042337827,2.0878064622456556,2.0724264395589747,2.0517595630092464,0.11798268706331745,0.1120916201834486,0.12003789705037898,0.1345287066802984,0.061243206534453636,0.010340393150438299,2.0638351640260315,0.11704937778699429
2.0230829506341412,1.9800335909749167,2.148224409064746,1.958159886345085,0.11772000811196212,0.1052079472014832,0.12127094752413538,0.13403049620479324,0.10183284860162028,0.012413955447833282,2.060098010848562,0.11708477477744336
2.0305418609506485,1.9892789001095856,2.1420779761272026,1.9499862462168298,0.11837832598096786,0.10530652655782102,0.12113198884390548,0.13267951396856983,0.11776501482263982,0.009944471335077535,2.056840688256087,0.1162883966469552
2.07994054864195,2.0289718597926,2.0894596721645433,2.094602581284625,0.11987906956789114,0.10689051213414505,0.11744309278255313,0.14541050031106767,0.02472872351883275,0.03653976787915414,2.049906651098357,0.11647064334286074
2.0547705078304617,2.0330959144319753,2.052439362677253,2.058677103861797,0.11927860334121705,0.10840431643471862,0.11923014848071119,0.1363997776123063,0.059028768857102905,0.05715588996236865,2.0552683292706093,0.11677952461258545
2.0497268547167495,2.0315624729560606,2.0909590284494706,2.049785903740362,0.11783002068837205,0.1078038668470358,0.11816853067501122,0.13616808287223559,0.12356134550081183,0.043952570684455815,2.0801145131473437,0.11852120156875995
2.051818907617795,2.0747414489193647,2.118659935476764,2.050394971724204,0.11884515974917906,0.11137340095083514,0.12274149915595323,0.1432908549643917,0.05758899871709329,0.006868958928503477,2.0843663288145473,0.11882045235358045
