alpha[1],alpha[2],alpha[3],alpha[4],beta[1],beta[2],beta[3],beta[4],sigma_alpha,sigma_beta,alpha,beta
2.0256388244266605,2.0688892428251457,2.1076544137330804,2.029736307572633,0.11697200948790609,0.11018430316396106,0.12022179920453757,0.14004806355038169,0.050607635499308974,0.015204431511391203,2.0633456687388554,0.11743641753081585
2.0478209768563844,2.0859707207975533,2.1429533889108967,2.0619369016755047,0.11996310938098179,0.11141518669718471,0.12274320500940387,0.13230448109202297,0.05992694229121982,0.018846204072807626,2.051252119287973,0.11689308664112233
2.0505064886385944,2.087754456232355,2.1297434847259984,2.042056202859256,0.119880047521295,0.11069526745098701,0.12269184837874231,0.13088232736859692,0.04186143644906188,0.01881750179169291,2.0488782101413845,0.11711254601408977
2.1186577503247284,2.0803754000286703,2.121227664169768,1.982020998761641,0.12247181236792322,0.11150356595980893,0.12194299173091411,0.1369140226404153,0.08043522959423842,0.006515357333525879,2.056514999034972,0.11653510916009761
2.076713252332402,2.043150773604305,2.1703096411200677,1.998302698014745,0.1204899787388036,0.10898605261088379,0.12490502643894913,0.12990924986825167,0.05193072822744769,0.014627233963853853,2.0638738940140926,0.11763405335269093
2.0736008661115948,2.042540544206718,2.1725599699263247,1.9757137094869879,0.12043560203527182,0.11032547565749896,0.1243815352518919,0.12978357154867712,0.08410012312221384,0.013029488835344985,2.0685217560087303,0.11722873681961048
2.0299790122189454,2.0636710428026013,2.087263651789709,1.9664835229487183,0.1170751687219098,0.11207088916395617,0.11938745934066448,0.12964080519712798,0.06736511839684237,0.007647489212488273,2.072253512096431,0.11865462207549471
2.0152960816440526,2.07911049485173,2.1012119150240207,1.942433513631515,0.11579086391949867,0.11051385706925539,0.11931552149375224,0.12862876315628075,0.06304503207262419,0.005791831319273005,2.071684531740648,0.11850544063206182
2.005069618299976,2.070860228218403,2.1558761882092443,1.9366764460817676,0.11651690948560722,0.11091717330785841,0.12303660261694824,0.13321586561656204,0.09981911814131929,0.010915286759850531,2.088274672954853,0.11860094013653641
2.0238198401032,2.0642634862737523,2.1483053233552654,2.001074692505403,0.11594134721698739,0.11074016866417505,0.12338546217499215,0.12933840617616765,0.2044383085557301,0.007139065960769541,2.0862104896826428,0.11929910621088308
