a[1],a[2],a[3],a[4],b[1],b[2],b[3],b[4],c[1],c[2],c[3],c[4],sigma_a,sigma_b,sigma_c,a,b,c
2.699995401995524,0.45461950245346006,2.006256075663601,3.231253813475339,3.566227746211022,2.444569781514679,2.8823510707437077,0.7677339444026063,0.7882254914539052,0.2092958145484719,0.47614883742686337,1.046273464004359,0.41127826140580187,0.28222761906792354,2.2696531835384355,9.04069966872054,3.9416819561486083,0.18152384359006551
2.6999955931718738,0.4546195243111027,2.0062421716016186,3.2312532730038646,3.5662277484856113,2.444570697750229,2.8823508587641546,0.7677337877440291,0.7882254673762599,0.20929585843382464,0.47614880885067495,1.0462730793324329,0.4112783606502901,0.28222759870880776,2.2696530646237734,9.040858547126485,3.9416794902310652,0.18152383777124484
2.6999960255260014,0.4546194684047183,2.006240726379298,3.2312533121403355,3.566227610100625,2.4445704596431326,2.8823509514412167,0.7677336943484544,0.7882254551043638,0.20929586028506575,0.47614882474637615,1.0462730507023512,0.411278355885011,0.28222760647475914,2.2696531495764267,9.041004442350813,3.9416793033248085,0.18152373468429442
2.6999960380888113,0.454619447087177,2.0062343738592645,3.231252859922985,3.566225514035182,2.4445710379744146,2.8823509124708044,0.7677337479924862,0.7882252100243184,0.2092958318567302,0.4761488240158894,1.046273029215378,0.41127841132581955,0.2822275656458967,2.2696530716282117,9.041165307630166,3.94167833143508,0.181523741345286
2.699996233877103,0.4546194300084062,2.006209603452754,3.231253691902796,3.566224572380714,2.4445702453342277,2.8823511019193253,0.7677342205563041,0.7882255049657314,0.20929575394386515,0.4761487026327571,1.0462733281308447,0.4112783351420644,0.28222759242601003,2.269652390585556,9.041278225424774,3.9416793168713626,0.18152369109572422
2.6999958981536936,0.454619351097901,2.0062030200750445,3.2312549304513687,3.5662233509684476,2.4445704587036228,2.882350818078779,0.767734325058484,0.7882254631548101,0.20929575630079172,0.4761486775590506,1.046273534954831,0.4112783628492158,0.2822276616823423,2.2696525659414135,9.041434109265925,3.9416796286591107,0.18152378453958776
2.6999958884691986,0.454619285087611,2.0061776041638715,3.2312568197544884,3.566223376753706,2.4445709209288635,2.88235102898304,0.767734345362455,0.7882251364089978,0.2092957863133918,0.4761485729482456,1.0462732425679786,0.4112784298736944,0.2822277174090717,2.2696534089233817,9.041581095550992,3.941683162613994,0.18152371892031988
2.699995838285921,0.45461927540960906,2.006176087599471,3.231257086231285,3.566223499789043,2.444571050427816,2.882351371840554,0.76773430142582,0.7882250433871203,0.20929577954101966,0.476148580946753,1.0462732095501737,0.4112784156208404,0.2822277212227508,2.269653165866809,9.044240202367954,3.9416771036245475,0.18152393199996358
2.699996287563158,0.45461929783720256,2.0061743057188504,3.2312570473341617,3.5662236550413557,2.4445710962815435,2.8823510874108553,0.7677342446512984,0.788224946614344,0.20929581250144633,0.4761485981330236,1.0462732522258027,0.4112784336046927,0.2822277246891525,2.2696530429383523,9.044363388103159,3.941674414658688,0.1815239198919232
2.6999964444986317,0.45461929300833265,2.0061726892679954,3.2312569322789195,3.56622379771458,2.4445714642604446,2.882350907384433,0.7677343238603948,0.7882248634387283,0.20929583364444,0.4761486094040597,1.046273271035673,0.4112784235355503,0.28222771535782026,2.2696535571735796,9.044523483542386,3.941674165653349,0.1815239568195631
2.6999963592493725,0.4546192145157011,2.0061713082290895,3.231256919900667,3.5662239257167085,2.4445715886205024,2.8823509241921967,0.7677342953691703,0.7882248852423842,0.20929582773202532,0.4761486504448828,1.046273342640042,0.41127835034789273,0.2822276974600665,2.269653894449563,9.044670075704659,3.9416733913670097,0.18152398204620784
2.6999965607105088,0.4546192822090979,2.006169603386305,3.2312571397865573,3.566224733321335,2.4445712344927357,2.882350955526161,0.7677341917642302,0.7882250121944989,0.20929582305119918,0.4761486324639729,1.046273224350473,0.41127834665623464,0.2822276675049383,2.269653684773712,9.044812367382713,3.941672253606208,0.1815238858447319
2.699996424884524,0.4546193597450554,2.0061677940892517,3.231257165165748,3.5662249553436287,2.4445710091156045,2.8823510028432504,0.7677342646718223,0.7882249669266203,0.20929583157368756,0.47614861886768606,1.046273072768735,0.4112783075122042,0.28222764489605284,2.2696539650670626,9.04496725899839,3.9416707008256813,0.1815239002976317
2.6999964368675773,0.45461936844428175,2.0061664037599174,3.2312574444434055,3.5662245471123093,2.4445710722237255,2.882351372204929,0.7677343152560937,0.788224945208287,0.2092958437902486,0.47614849619020044,1.0462730999042351,0.41127826499609804,0.28222760451635603,2.2696538273329114,9.049088825477417,3.9416620139982648,0.18152391517328823
2.699996367727026,0.45461939563164694,2.006165161440886,3.2312571532383707,3.566224704422483,2.44457082517618,2.8823509577017528,0.767734350831653,0.788224858919985,0.20929585381838428,0.47614851336119196,1.046273069951989,0.41127823433100136,0.28222764174557863,2.269653970421051,9.04924451650965,3.941663748742532,0.18152389901595142
2.699996877896265,0.4546194189696515,2.0061508209590264,3.231257175411794,3.566226502842918,2.4445707346369194,2.882351557751141,0.76773443455939,0.7882252052093525,0.20929587974515387,0.4761484108480085,1.0462731339626796,0.41127828306128805,0.28222752094052483,2.2696539879451123,9.049832930719152,3.9416645721665797,0.1815240343955934
2.6999968806507635,0.45461944523799747,2.006149405265305,3.231257247309267,3.5662263868199586,2.4445709089127194,2.8823515228567604,0.7677345063517599,0.788225107331598,0.20929587110731274,0.47614845525882643,1.0462732692604766,0.41127827344285833,0.2822275506345341,2.2696536082222942,9.049985114410793,3.941664328068856,0.18152401516263844
2.6999968149432347,0.4546194234504407,2.006148175083871,3.231257124132875,3.5662260973676196,2.4445710587804506,2.882351517155689,0.7677345205812028,0.7882250253754405,0.20929585982868984,0.4761484186652074,1.0462732283972447,0.4112782239777405,0.2822275248629641,2.2696535360121484,9.050126165605526,3.941662173143166,0.1815239480881256
2.699996942736555,0.4546194550635584,2.006146577184139,3.231257365453912,3.566226577359779,2.4445707224705937,2.8823517613303347,0.767734530917979,0.7882250044019498,0.2092958621042367,0.4761484183810184,1.0462731644323857,0.41127823952735054,0.28222754619698776,2.269653815087753,9.05026983628761,3.941662301860826,0.1815238675547079
2.699998049133335,0.45461957968605565,2.0061325067515736,3.231257160911405,3.566225054944754,2.4445714232735516,2.882352328584892,0.7677346133462261,0.7882246316001281,0.20929589581041574,0.47614825160469204,1.0462727998663723,0.4112783695871707,0.28222746485666333,2.269653164783679,9.052790878235367,3.9416558401036546,0.1815233880413079
2.699997976361971,0.45461960489519765,2.00612607582568,3.2312581906431745,3.5662248807308994,2.4445716481632025,2.882352623881743,0.7677345355405547,0.7882247245050951,0.20929587651130016,0.4761482138711071,1.0462728135490285,0.4112783152844815,0.28222749789414875,2.2696533897837394,9.0529479636551,3.9416554712267327,0.18152342800060356
2.6999977185258692,0.45461964193928595,2.0061202966625484,3.231258572638646,3.5662240907963816,2.4445703611012615,2.8823526114043783,0.7677345527086081,0.7882245659992579,0.20929594520092792,0.476148112834036,1.046272699787306,0.4112783043107373,0.2822274388565721,2.2696541869058993,9.05306763481244,3.9416560158364864,0.18152337252344145
2.699997560282731,0.45461961682496255,2.0061144896233656,3.231259727062998,3.566224436307606,2.44457019892458,2.882351787948907,0.7677344610535738,0.7882244585219665,0.20929594306059957,0.476148066727873,1.0462726429755742,0.4112783853181057,0.2822274276689629,2.269654057563532,9.054571261758888,3.941654313599005,0.1815234470066159
2.699997207456347,0.4546194821568125,2.0061089552766402,3.2312582965371877,3.566225187402743,2.4445700714027776,2.882351775117665,0.7677346612357674,0.788224580480474,0.20929597461647984,0.47614801222217873,1.046272496163753,0.4112784508761464,0.2822274885953601,2.26965344590463,9.054719081121092,3.9416529495128048,0.18152333140377738
2.699997228255951,0.4546193799408116,2.0061019339054136,3.231258794078408,3.5662252741158,2.4445703299616546,2.882351868134777,0.7677348181539305,0.7882245948119415,0.20929600103268334,0.4761479263847405,1.0462726507869164,0.41127826991651534,0.282227526810766,2.269653613995223,9.054863241360865,3.9416544663901485,0.18152332574533261
2.6999967509629688,0.45461939351434727,2.006095646272514,3.2312589871014326,3.5662259091298147,2.444570097145955,2.882352315541629,0.7677348953309372,0.7882244954869928,0.20929601568056191,0.4761477730477693,1.0462727323355123,0.41127838148374685,0.28222754261853056,2.269653319152132,9.055013068529442,3.941654314041921,0.1815232667236858
